x,y,z,T_TCAM
8.74E-05,0.000134632,-0.000133666,333.2285802
-0.0006,0.000133355,-0.000239512,333.1972767
0.00012,9.61E-05,-0.000104647,333.043768
0.00012,6.40E-05,-0.000129095,333.0016031
0.00012,9.55E-05,-0.00010551,332.9598124
6.01E-05,0.0002,-9.48E-05,332.9251768
0.00012,9.71E-05,-0.000105458,332.6744361
0.00012,9.61E-05,-0.000106388,332.6324992
2.38E-06,0.0002,-0.000177078,332.6007579
0.000100663,0.000166032,-3.05E-05,332.5527696
0.00012,0.000116387,-8.33E-05,332.4393419
0.000110197,5.64E-05,-0.000150601,332.4249085
-0.0006,0.000160885,-0.000238816,332.3377429
-0.000118199,0.000192364,-0.0002298,332.3011611
-0.00012618,0.0002,-0.0002298,332.3011611
-0.000124353,0.000166617,-0.0002298,332.3011611
-0.000146042,0.0002,-0.0002298,332.3011611
-0.000146063,0.00017977,-0.0002298,332.3011611
0.00012,0.000117946,-7.82E-05,332.1694476
0.00010328,0.000175917,-9.62E-06,332.1595818
5.58E-05,0.0002,-0.000105702,332.1043137
7.81E-05,0.0002,-4.21E-05,331.7083291
0.00012,7.15E-05,-0.000130859,331.4492698
6.02E-05,0.0002,-9.90E-05,331.4084255
0.00012,0.000147644,0,331.2816927
-0.000591207,1.74E-06,-0.000242281,331.1403135
0.00012,0.000116375,-8.85E-05,331.1293801
1.98E-05,0.000181217,-0.000181646,331.1003723
0.00012,6.24E-05,-0.000137542,331.0442231
1.88E-05,1.00E-04,-0.000222887,330.9889404
9.93E-05,0.000166061,-5.83E-05,330.9447754
0.00012,1.86E-05,-0.000149045,330.6428141
4.74E-05,0.0002,-0.000129309,330.5222959
0.000109348,0.00017061,-1.00E-05,330.4306986
2.42E-05,2.24E-05,-0.000231016,330.2867481
2.51E-05,0.0002,-0.000161868,330.2658702
0.00012,0.000126347,-8.15E-05,330.1319506
0.00012,2.04E-05,-0.00014972,330.1013065
3.34E-05,0.0002,-0.000153467,330.0518146
0.00012,1.89E-05,-0.00015062,330.0034281
0.00012,1.84E-05,-0.000150656,329.9610875
8.88E-05,0.000162145,-0.000101675,329.8752452
-0.000533436,0.0002,-0.000237549,329.7586014
0.00012,1.89E-05,-0.000151075,329.6959326
-4.76E-05,0.0002,-0.000211451,329.6368798
-0.0006,0.0002,-0.000236959,329.5628982
-0.000391943,0.000199226,-0.000239023,329.5092731
0.00012,1.85E-05,-0.000151487,329.4370729
6.46E-05,0.00011001,-0.000190028,329.1995995
0.00012,0.000144475,-2.85E-05,329.1791383
-0.000599395,1.74E-06,-0.000242775,328.9971627
0.00012,0.000144702,-2.92E-05,328.976182
0.00012,0.000145066,-2.90E-05,328.8539657
0.00012,0.000145066,-2.92E-05,328.7656809
0.00012,8.91E-05,-0.000125987,328.7564881
0.00012,0.00014521,-2.88E-05,328.6826134
0.00012,2.07E-05,-0.000152744,328.6722591
0.00012,1.88E-05,-0.000153274,328.629951
-4.40E-06,0.000143113,-0.000220332,328.6268901
6.83E-05,0.0002,-9.25E-05,328.5906822
0.00012,0.000145367,-2.91E-05,328.5773262
0.00012,0.000145352,-2.94E-05,328.5571571
0.00012,0.000144667,-3.19E-05,328.5229665
0.000117784,0.000140111,-5.98E-05,328.4407752
0.00012,0.000113574,-0.000106378,328.0848724
4.70E-05,0.000158384,-0.000179449,327.956267
0.00012,0.000138331,-5.98E-05,327.541174
3.94E-05,0.000135699,-0.000198617,327.4707623
-0.00059363,8.42E-05,-0.000242461,327.4569093
0.00012,0.000140905,-5.90E-05,327.3944278
4.21E-05,0.000181812,-0.000163705,327.2649185
-2.38E-05,0.00013906,-0.000229795,327.240591
9.84E-05,0.000108952,-0.000151474,327.0960863
0.00012,0.000141538,-6.21E-05,326.7508635
0.00012,0.000144878,-5.83E-05,326.5329784
4.49E-05,7.31E-21,-0.000227202,326.4148522
0.00012,5.82E-05,-0.000150132,326.3953245
4.46E-05,3.36E-05,-0.000226641,326.0586911
8.80E-05,7.31E-21,-0.000200023,326.0058003
7.10E-05,0.000136187,-0.000172618,325.8382742
0.000110336,0.000113362,-0.00012958,325.7290693
-3.53E-05,0.0002,-0.000215241,325.5872753
-0.000595948,4.17E-05,-0.000243645,325.417976
-1.55E-05,0.0002,-0.000204382,325.3217639
0.00012,7.31E-21,-0.000163836,325.1160617
9.81E-05,0.0002,-3.68E-06,325.1029901
5.01E-05,0.0002,-0.000147165,324.9052859
-0.000361569,0.000198178,-0.00024063,324.7446537
8.14E-06,1.58E-05,-0.000237882,324.7020254
-0.00021692,0.0002,-0.000237154,324.3517879
6.91E-05,8.89E-05,-0.000204016,324.3397793
0.000110551,0.00013854,-0.000109534,324.3370457
6.25E-05,0.0002,-0.000131686,324.3366343
0.000108397,0.000156839,-8.96E-05,323.9692098
4.56E-05,5.78E-05,-0.000226069,323.9497366
-0.0006,2.65E-05,-0.000244149,323.8700031
9.32E-05,3.28E-05,-0.000196389,323.8276095
8.47E-05,6.31E-05,-0.000197948,323.5334722
9.63E-05,8.94E-05,-0.000176299,323.3524599
9.26E-05,0.000159926,-0.000127123,323.3254073
-0.0001234,0.0002,-0.000235127,323.2560548
2.37E-05,0.0002,-0.000181928,323.1268367
0.00012,0.000113095,-0.000120472,323.1206103
8.59E-05,0.000115297,-0.00017563,323.062652
0.000113728,8.56E-05,-0.000152798,322.9956221
8.84E-05,0.0002,-6.78E-05,322.8770709
-0.000596958,6.60E-05,-0.0002438,322.7256812
7.81E-05,0.000180499,-0.000132641,322.4442109
0.00012,0.00010488,-0.000129579,322.4170908
6.13E-05,1.80E-05,-0.000223209,322.3385557
0.00012,0.00012871,-0.000108168,322.2934699
6.72E-05,4.27E-05,-0.000217187,322.28719
0.000115376,1.79E-05,-0.000175535,321.948758
9.73E-05,0.000186431,-7.84E-05,321.9452652
3.11E-05,0.0002,-0.00017597,321.937635
-0.000499299,0.000195988,-0.000241395,321.7644035
0.000114885,4.01E-05,-0.000171544,321.7460135
-0.000166659,0.0002,-0.000239614,321.7362056
7.19E-05,0.0002,-0.000123502,321.7090509
-0.000258123,0.000197131,-0.000240661,321.6753413
0.00012,0.000158144,-7.00E-05,321.6752645
9.47E-05,0.000132697,-0.000156281,321.4503326
0.00012,7.81E-05,-0.000151786,321.3209185
0.00012,8.68E-05,-0.000146489,321.2729254
0.00012,0.000176422,-3.77E-05,321.1907867
8.34E-05,0.0002,-0.000106106,321.1232656
-0.000225908,0.000195725,-0.000240565,321.1188386
0.00012,0.00012101,-0.000126334,321.0513399
-6.89E-06,0.0002,-0.000205706,320.8931567
-0.000279602,0.000198069,-0.000241173,320.8486158
-5.57E-06,0.0002,-0.000204948,320.6839796
0.00012,0.000143488,-9.83E-05,320.6800817
0.00012,4.55E-05,-0.000165802,320.6245592
0.00012,3.86E-05,-0.000168099,320.5658751
0.00012,1.47E-05,-0.000172166,320.563774
-0.000547373,0.000190989,-0.000241861,320.4708826
-0.000518194,0.000190378,-0.000242029,320.3499176
-0.000211799,0.000195348,-0.000240375,320.2384802
0.00012,0.000136972,-0.000113586,320.229271
-0.00056592,0.0002,-0.000240822,320.2146045
4.86E-05,0.0002,-0.000161516,320.1607652
0.00012,8.66E-05,-0.000154171,320.0845363
0.00012,0.000176783,-5.15E-05,320.030264
0.00012,0.000154796,-8.52E-05,319.9806645
0.00012,1.81E-05,-0.000175325,319.9386285
-0.0006,0.000190347,-0.000241657,319.865584
0.00012,8.17E-05,-0.000157768,319.8492341
0.00012,0.000114242,-0.000137828,319.8243283
0.00012,0.000190792,0,319.8152917
0.00012,0.000190792,0,319.8152917
0.00012,0.000190792,0,319.8152917
0.00012,0.000190792,0,319.8152917
0.00012,0.000190792,0,319.8152917
-5.53E-06,0.000199332,-0.000207127,319.7681704
2.16E-05,0.000139386,-0.00022053,319.746076
-3.39E-06,0.0002,-0.000205402,319.7353218
-5.41E-06,0.0002,-0.000206791,319.7106967
-5.86E-06,0.0002,-0.000207087,319.686831
-0.000246225,0.000196663,-0.000241237,319.6373673
0.00012,3.56E-05,-0.000172174,319.6119631
6.90E-05,0.000181074,-0.000155128,319.5943799
-6.61E-06,0.0002,-0.0002077,319.5395283
-4.63E-06,0.0002,-0.000207085,319.4998215
-2.13E-05,0.000166186,-0.00022746,319.4791911
-5.34E-06,0.0002,-0.000207895,319.3782648
0.00012,9.41E-05,-0.000152376,319.3512143
0.00012,4.08E-05,-0.000173591,319.3490663
0.00012,4.57E-05,-0.000172142,319.309742
-0.000596022,0.000142553,-0.000243273,319.0801676
0.00012,1.89E-05,-0.000179783,319.0477209
-0.000591636,9.99E-05,-0.000244441,318.9642992
0.00012,0.000147622,-0.000110537,318.9115351
9.31E-05,0.000185199,-0.000115725,318.8174019
0.00012,3.67E-05,-0.000176973,318.6422589
-0.000449782,0.0002,-0.00024322,318.610671
-0.000449782,0.0002,-0.00024322,318.610671
-0.0006,6.08E-05,-0.000244555,318.5948279
-0.000417636,0.000196173,-0.000243513,318.4350081
0.000104124,0.0002,-4.45E-05,318.4220836
0.000104378,0.0002,-4.38E-05,318.2999626
0.000113052,0.000193051,-3.12E-05,318.1542627
6.68E-05,6.62E-05,-0.000220095,318.0242413
0.000104873,0.0002,-4.40E-05,318.0004456
0.000104859,0.0002,-4.43E-05,317.9839748
0.000109735,6.75E-05,-0.000181847,317.9661981
0.000104724,0.0002,-4.51E-05,317.9529427
0.00012,0.000160065,-9.85E-05,317.9313681
7.57E-05,0.0002,-0.000132118,317.8456205
0.00012,6.48E-05,-0.000168455,317.7438845
0.000103495,0.000148155,-0.000142837,317.7340185
0.00010583,0.0002,-4.42E-05,317.6341835
6.96E-05,0.000165236,-0.00017634,317.5779523
0.00012,0.000166305,-7.88E-05,317.5552658
0.00012,0.000190823,-1.09E-05,317.4728823
0.00011541,0.000137423,-0.00013309,317.3832007
0.00012,0.000112837,-0.000151382,317.3235404
5.88E-05,0.0002,-0.000158254,317.1654961
9.64E-05,0.0002,-9.11E-05,317.063893
-0.000117578,0.000197061,-0.000238435,316.92095
7.25E-05,0.0002,-0.000140204,316.8702514
8.22E-05,0.0002,-0.000125105,316.7937157
0.00012,8.88E-05,-0.000167335,316.6551088
2.51E-05,0.0002,-0.000194296,316.5000443
0.00012,0.000136728,-0.000130423,316.4329063
0.000113781,0.0002,-2.31E-05,316.2718558
0.000105056,0.0002,-7.95E-05,316.0935584
-0.000582782,0.0002,-0.000242525,316.0922007
0.000112556,0.000196396,-6.01E-05,316.0682185
0.00012,0.00013921,-0.000134122,315.8853927
0.00012,0.0002,0,315.7717837
0.00012,0.0002,0,315.7717837
0.00012,0.000132528,-0.000137192,315.7595398
0.000119652,0.0002,-5.44E-06,315.6910291
0.00012,6.29E-06,-0.000189115,315.558597
0.00012,0.0002,-5.19E-06,315.5510582
0.00012,0.0002,-5.36E-06,315.5146251
0.00012,0.000186696,-6.05E-05,315.3739429
4.54E-05,8.69E-05,-0.000229696,315.3520643
6.59E-05,0.000134744,-0.000199938,315.3033436
9.42E-05,0.0002,-0.000110546,315.2587912
-3.24E-05,0.0002,-0.000225779,315.2256226
0.00012,6.79E-05,-0.000179498,315.1054319
5.18E-05,0.000112966,-0.000220317,314.8898464
7.28E-05,7.31E-21,-0.000226005,314.8040825
0.00012,7.31E-21,-0.000193564,314.6964587
-0.000141873,0.0002,-0.000240199,314.6429853
0.00012,0.000194504,-4.46E-05,314.3024237
9.36E-05,0.000161948,-0.000157219,314.1998162
-0.000341029,0.000196541,-0.0002442,314.1821157
0.00012,0.00019384,-8.44E-05,314.0541976
4.50E-06,0.000161952,-0.000227834,314.0015325
-0.000595126,0.000123659,-0.000245417,314.0010942
-0.000251959,0.0002,-0.000241855,313.9814894
0.00012,0.0002,-1.66E-05,313.8532165
0.00012,8.35E-05,-0.000179975,313.6632735
0.00012,9.10E-05,-0.000178569,313.6210301
-0.000304741,0.000196639,-0.000244239,313.5484455
0.00012,6.84E-05,-0.000190509,313.3542778
0.00012,0.0002,-5.94E-05,313.318501
0.00012,0.0002,-6.49E-05,313.2700158
0.00012,0.0002,-2.74E-05,313.2639173
0.00012,0.0002,-4.56E-05,313.1637677
0.00012,7.31E-21,-0.000196763,313.0948457
0.00012,0.000179423,-0.000100116,312.9703552
-0.000593305,0.0002,-0.000243588,312.8358587
0.000116396,0.000185548,-0.000104794,312.6461837
0.000114044,0.000115528,-0.000174911,312.5317096
0.00012,0.0002,-8.39E-05,312.2898001
0.000106086,0.0002,-0.000105018,312.1454792
0.000113342,2.03E-05,-0.000203748,312.140354
0.000118763,0.000136394,-0.000157564,312.1397352
0.00012,5.57E-06,-0.000198493,312.0967136
9.21E-05,0.0002,-0.000138722,312.0530797
0.00012,0.000102471,-0.000177151,311.9974269
0.00012,0.00013489,-0.00015711,311.9967532
0.00012,0.000182175,-0.000106062,311.9537028
0.00012,0.000136967,-0.000156917,311.8978598
0.00012,0.00011557,-0.000168451,311.8852876
4.75E-05,0.0002,-0.000192642,311.8466156
0.00012,0.000136874,-0.000158841,311.7425721
0.00012,0.000187635,-0.000103026,311.7313432
8.86E-05,1.99E-05,-0.000222978,311.6006431
0.00012,0.000163093,-0.000131426,311.5938721
0.000114353,0.0002,-9.21E-05,311.4933307
0.000118717,0.000165316,-0.000132249,311.4871317
-0.00057639,0.00019338,-0.000244842,311.4146723
0.00012,7.31E-21,-0.000200315,311.4106166
0.00012,0.000188098,-0.000109533,311.313598
0.00012,0.000165304,-0.000130947,311.2875428
-0.0006,0.0002,-0.000244264,311.2712486
0.00012,0.000164741,-0.000132601,311.262978
-9.89E-05,0.000197643,-0.000237361,311.2626561
2.41E-05,0.000182883,-0.000217467,311.2131394
5.31E-05,0.000165154,-0.000210953,311.1830637
9.37E-05,8.57E-05,-0.000209788,311.1744083
0.00012,0.000113441,-0.000177571,311.1109012
0.00012,0.000164513,-0.000134709,311.1051997
-5.83E-05,0.0001977,-0.000237497,311.063783
0.00012,0.00016775,-0.000132233,311.0337332
0.000118782,4.80E-05,-0.000200073,311.0101268
0.00012,0.000166851,-0.00013472,310.9964381
0.00012,4.92E-05,-0.000198695,310.9108127
0.00012,4.78E-05,-0.000199222,310.8814679
0.00012,0.000121253,-0.000177073,310.820825
-0.000357159,0.0002,-0.000244889,310.7815689
0.00012,2.11E-05,-0.000202264,310.7642086
0.00012,4.66E-05,-0.000199945,310.7587175
5.48E-05,0.0002,-0.000188388,310.6110846
0.00012,4.91E-05,-0.000200574,310.606575
0.00012,4.75E-05,-0.000201159,310.5449376
-0.000329468,0.0002,-0.000244992,310.5256243
0.000100835,0.0002,-0.000131493,310.4885234
0.00012,0.0002,-9.22E-05,310.4093502
9.21E-05,0.000113193,-0.000203245,310.2880154
-0.000594896,0.000182486,-0.000245583,310.0086391
0.000103274,0.000193341,-0.000143043,309.9899254
0.00012,0.0002,-0.000100099,309.8434194
0.00012,2.47E-05,-0.000207649,309.8235976
-0.000320968,0.0002,-0.000245023,309.7917905
-0.000293049,0.0002,-0.000245126,309.5473199
8.53E-05,0.0002,-0.000165556,309.500188
0.000102274,0.0002,-0.000141548,309.4893741
7.71E-05,0.0002,-0.000177607,309.4668253
2.97E-05,0.0002,-0.000213284,309.4097804
0.00012,1.40E-05,-0.000210444,309.257
5.54E-05,0.000196734,-0.000196466,309.1559007
0.00012,0.0002,-0.000117076,308.9530538
-0.000133612,0.000193797,-0.000243589,308.885743
5.42E-05,0.0002,-0.00019721,308.8641533
0.000102822,0.0002,-0.00014858,308.8509641
9.69E-05,0.000148015,-0.000192998,308.7608664
0.00012,0.000154819,-0.000171853,308.6864603
5.91E-05,0.0002,-0.000195073,308.6178826
-0.000159841,0.0002,-0.000243912,308.3380258
7.14E-05,9.06E-05,-0.000228379,308.2372902
-0.000287457,0.0002,-0.000245442,308.1944108
5.78E-05,0.0002,-0.000201218,308.1656262
9.30E-05,6.16E-05,-0.000225228,308.1577581
0.00012,0.000179314,-0.000168984,307.7772226
0.00012,0.0002,-0.000131955,307.5806358
0.00012,0.000196732,-0.000137595,307.5175808
0.00012,0.0002,-0.000136728,307.2087738
0.00010388,7.31E-21,-0.000224705,307.1222029
1.79E-05,0.0002,-0.000227829,307.0047903
0.00012,0.0002,-0.000140205,306.9337828
-0.000148147,0.000191997,-0.000244844,306.754596
0.00012,0.000193849,-0.000158253,306.69818
0.00012,0.00013051,-0.000195019,306.5996386
-0.0006,0.000169766,-0.000246879,306.5989885
0.00012,0.000147757,-0.000190231,306.1122073
9.26E-05,3.99E-05,-0.000232119,306.0636622
-2.28E-05,0.0002,-0.000236254,306.025247
0.00012,9.78E-05,-0.000210136,305.7012964
0.00012,9.98E-05,-0.000209086,305.6853382
0.00012,0.0002,-0.000163737,305.566182
0.00012,9.87E-05,-0.000210596,305.5453361
9.28E-05,0.000192685,-0.000188793,305.4747047
0.00012,9.87E-05,-0.000211089,305.3584849
0.00012,9.90E-05,-0.000211008,305.3431948
-5.86E-06,0.000193079,-0.000235897,305.3102403
0.00012,9.73E-05,-0.00021153,305.2731378
-0.000444571,0.0002,-0.000247833,305.2275569
0.00012,9.86E-05,-0.000211641,305.1805161
0.00012,9.93E-05,-0.000211738,305.1624223
0.000114185,7.12E-05,-0.000218539,305.1479264
-0.000596125,0.000195446,-0.000247073,305.1389559
-0.000112185,0.0002,-0.000242889,305.0541848
-0.000112185,0.0002,-0.000242889,305.0541848
9.40E-05,0.0002,-0.000187226,304.9882268
0.00012,7.31E-21,-0.000225026,304.8950534
0.000114805,3.74E-05,-0.000225083,304.8831279
0.00012,7.10E-05,-0.000216866,304.6966653
0.00012,4.34E-05,-0.000222363,304.5194947
0.00012,3.77E-05,-0.000224103,304.4016409
0.00012,2.77E-05,-0.000225145,304.355048
0.00012,0.000170091,-0.000187882,304.2339642
9.09E-05,0.0002,-0.000199755,304.1359489
0.00012,0.000129564,-0.000227301,303.965609
0.00012,0.000146609,-0.000219678,303.7241501
0.00012,0.000193694,-0.000183668,303.6740785
-0.000446644,0.0002,-0.000248525,303.3791198
0.00012,0.0002,-0.000182511,303.3233507
0.00012,7.71E-05,-0.000226928,303.2420531
0.00012,3.43E-05,-0.000231929,302.9919787
-2.88E-05,0.000186887,-0.000244083,302.6432752
-0.00010654,0.0002,-0.000243917,302.3905997
0.00012,1.40E-05,-0.000238373,302.1931005
0.000118135,0.0002,-0.000216475,302.0941269
0.00012,0.0002,-0.000215772,301.9891933
0.000102943,9.91E-05,-0.00023331,301.9310495
0.00012,0.0002,-0.000220018,301.6614436
0.000109931,0.000121905,-0.000234612,301.6308638
3.46E-05,0.000193694,-0.000240357,301.491488
5.10E-05,0.000195673,-0.000233556,301.3634305
-4.86E-05,0.0002,-0.000244864,300.9984884
0.000111962,8.42E-05,-0.00023673,300.7957851
0.000107875,0.0002,-0.00022725,300.7783039
0.00011006,0.000160498,-0.000233383,300.6830143
-0.0006,0.000111542,-0.000249288,300.534056
9.51E-05,0.000191389,-0.000230828,300.3412796
0.00012,0.000161528,-0.000221003,300.2960836
4.36E-05,0.0002,-0.000237205,300.2224864
0.00012,0.000184052,-0.000214598,300.0741544
0.000119021,6.10E-05,-0.000242086,299.7851913
0.00011911,4.93E-05,-0.000243757,299.7115219
-0.0006,0.000111077,-0.000249678,299.2426434
0.00012,5.55E-05,-0.000249133,298.1063598
0.00012,5.48E-05,-0.000249288,298.1055464
0.00012,8.79E-23,-0.000249703,298.058331
-0.000279382,0,-0.00025,298
-0.000279382,0,-0.00025,298
-0.000154336,9.42E-05,-0.00025,298
-0.000154336,9.42E-05,-0.00025,298
-0.000379573,0.000111967,-0.00025,298
-0.000379573,0.000111967,-0.00025,298
-0.000109287,6.49E-05,-0.00025,298
-8.56E-05,9.12E-05,-0.00025,298
-7.65E-05,5.88E-05,-0.00025,298
-5.08E-05,8.19E-05,-0.00025,298
-5.21E-05,5.28E-05,-0.00025,298
-3.00E-06,0.000135942,-0.00025,298
-3.00E-06,0.000135942,-0.00025,298
-3.00E-06,0.000135942,-0.00025,298
-3.00E-06,0.000135942,-0.00025,298
-3.00E-06,0.000135942,-0.00025,298
-3.00E-06,0.000135942,-0.00025,298
-3.00E-06,0.000135942,-0.00025,298
5.91E-05,0.000142641,-0.00025,298
2.77E-05,0.000120859,-0.00025,298
2.52E-05,0.000152942,-0.00025,298
2.77E-05,0.000120859,-0.00025,298
8.87E-07,0.0001044,-0.00025,298
5.91E-05,0.000142641,-0.00025,298
5.91E-05,0.000142641,-0.00025,298
5.91E-05,0.000142641,-0.00025,298
5.91E-05,0.000142641,-0.00025,298
9.68E-05,0.000173519,-0.00025,298
2.52E-05,0.000152942,-0.00025,298
4.46E-05,0.000186489,-0.00025,298
-1.81E-05,0,-0.00025,298
-4.26E-05,0,-0.00025,298
2.77E-05,0.000120859,-0.00025,298
2.52E-05,8.99E-05,-0.00025,298
8.87E-07,0.0001044,-0.00025,298
3.67E-06,8.09E-05,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00031886,0.000124424,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
-0.00039981,0.000107815,-0.00025,298
9.68E-05,0.000173519,-0.00025,298
0.00012,0.000189288,-0.00025,298
-5.10E-05,0.000194902,-0.00025,298
-3.47E-06,0.000176109,-0.00025,298
-3.83E-05,0.000148647,-0.00025,298
-2.89E-05,0.000112509,-0.00025,298
-3.83E-05,0.000148647,-0.00025,298
0.000102699,2.59E-05,-0.00025,298
0.00012,3.37E-07,-0.00025,298
8.57E-05,0,-0.00025,298
0.00011982,0,-0.00025,298
7.19E-05,2.42E-05,-0.00025,298
8.57E-05,0,-0.00025,298
5.59E-05,0,-0.00025,298
0.000102699,2.59E-05,-0.00025,298
7.19E-05,2.42E-05,-0.00025,298
8.57E-05,0,-0.00025,298
0.000102699,2.59E-05,-0.00025,298
0.000102699,2.59E-05,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.000218407,4.01E-05,-0.00025,298
-0.000218407,4.01E-05,-0.00025,298
-0.000165826,0.000169512,-0.00025,298
-0.000165826,0.000169512,-0.00025,298
-0.000165826,0.000169512,-0.00025,298
-0.000165826,0.000169512,-0.00025,298
-0.000165826,0.000169512,-0.00025,298
-0.000223562,0.000188439,-0.00025,298
-0.000223562,0.000188439,-0.00025,298
-0.000223562,0.000188439,-0.00025,298
-0.000223562,0.000188439,-0.00025,298
-0.000223562,0.000188439,-0.00025,298
-0.000360616,0.000194727,-0.00025,298
-0.000360616,0.000194727,-0.00025,298
-0.000360616,0.000194727,-0.00025,298
-0.000360616,0.000194727,-0.00025,298
-0.000360616,0.000194727,-0.00025,298
2.99E-05,0,-0.00025,298
4.91E-06,0,-0.00025,298
-2.40E-05,1.93E-05,-0.00025,298
-2.40E-05,1.93E-05,-0.00025,298
-2.40E-05,1.93E-05,-0.00025,298
-2.40E-05,1.93E-05,-0.00025,298
-2.40E-05,1.93E-05,-0.00025,298
-2.40E-05,1.93E-05,-0.00025,298
-4.35E-06,2.03E-05,-0.00025,298
-1.81E-05,0,-0.00025,298
4.91E-06,0,-0.00025,298
-4.35E-06,2.03E-05,-0.00025,298
-4.35E-06,2.03E-05,-0.00025,298
6.82E-06,4.19E-05,-0.00025,298
-1.61E-05,3.94E-05,-0.00025,298
-1.81E-05,0,-0.00025,298
-0.000105207,0,-0.00025,298
-0.00015392,0,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.00015392,0,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.000130835,3.41E-05,-0.00025,298
-0.00015392,0,-0.00025,298
-0.000109287,6.49E-05,-0.00025,298
-0.000109287,6.49E-05,-0.00025,298
-0.000109287,6.49E-05,-0.00025,298
-0.000109287,6.49E-05,-0.00025,298
-9.30E-05,3.12E-05,-0.00025,298
-0.000130835,3.41E-05,-0.00025,298
-7.65E-05,5.88E-05,-0.00025,298
-0.000120424,0.000101529,-0.00025,298
-8.56E-05,9.12E-05,-0.00025,298
-9.44E-05,0.000122005,-0.00025,298
-0.000148365,7.24E-05,-0.00025,298
-0.000120424,0.000101529,-0.00025,298
9.48E-05,8.22E-05,-0.00025,298
0.000119482,5.52E-05,-0.00025,298
6.82E-05,6.96E-05,-0.00025,298
8.59E-05,5.05E-05,-0.00025,298
0.000119482,5.52E-05,-0.00025,298
0.000119482,5.52E-05,-0.00025,298
8.59E-05,5.05E-05,-0.00025,298
7.19E-05,2.42E-05,-0.00025,298
5.74E-05,4.67E-05,-0.00025,298
8.59E-05,5.05E-05,-0.00025,298
7.19E-05,2.42E-05,-0.00025,298
-0.000148365,7.24E-05,-0.00025,298
-0.000148365,7.24E-05,-0.00025,298
-0.000148365,7.24E-05,-0.00025,298
-0.000148365,7.24E-05,-0.00025,298
-0.000148365,7.24E-05,-0.00025,298
-0.000120424,0.000101529,-0.00025,298
-0.000120424,0.000101529,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000160307,0.00011607,-0.00025,298
-0.000122405,0.000143206,-0.00025,298
-0.000122405,0.000143206,-0.00025,298
-0.000122405,0.000143206,-0.00025,298
-0.000122405,0.000143206,-0.00025,298
-0.000122405,0.000143206,-0.00025,298
-0.000122405,0.000143206,-0.00025,298
-9.44E-05,0.000122005,-0.00025,298
9.48E-05,8.22E-05,-0.00025,298
9.48E-05,8.22E-05,-0.00025,298
9.48E-05,8.22E-05,-0.00025,298
9.48E-05,8.22E-05,-0.00025,298
0.000119482,5.52E-05,-0.00025,298
2.52E-05,8.99E-05,-0.00025,298
4.27E-05,6.87E-05,-0.00025,298
3.67E-06,8.09E-05,-0.00025,298
1.74E-05,6.45E-05,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.000130835,3.41E-05,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.00017472,3.78E-05,-0.00025,298
-0.000110098,0.0001947,-0.00025,298
-0.000110098,0.0001947,-0.00025,298
-0.000110098,0.0001947,-0.00025,298
-0.000110098,0.0001947,-0.00025,298
-0.000110098,0.0001947,-0.00025,298
-0.000110098,0.0001947,-0.00025,298
-0.000110098,0.0001947,-0.00025,298
-0.000110098,0.0001947,-0.00025,298
-5.10E-05,0.000194902,-0.00025,298
-6.28E-05,0.000118603,-0.00025,298
-7.99E-05,0.000153987,-0.00025,298
-2.89E-05,0.000112509,-0.00025,298
-3.83E-05,0.000148647,-0.00025,298
-1.88E-05,8.35E-05,-0.00025,298
3.67E-06,8.09E-05,-0.00025,298
-3.02E-05,5.89E-05,-0.00025,298
-6.22E-06,6.15E-05,-0.00025,298
1.74E-05,6.45E-05,-0.00025,298
8.87E-07,0.0001044,-0.00025,298
-2.89E-05,0.000112509,-0.00025,298
-1.88E-05,8.35E-05,-0.00025,298
3.67E-06,8.09E-05,-0.00025,298
